local_index,gene_symbol,ensembl_id,global_index,output_index
13091,AL359643.2,,23629,-1
13092,ZNF337-AS1,,23630,-1
13093,AC104662.2,,23631,-1
13094,RABGEF1,,9412,9412
13095,MAP2K5,,7244,7244
13096,MYH9,,2199,2199
13097,TMEM258,,6702,6702
13098,TP53BP1,,981,981
13099,AC093668.2,,23632,-1
13100,GPR183,,12079,12079
13101,RIPOR3,,565,565
13102,PIDD1,,13577,13577
13103,NFYC-AS1,,23633,-1
13104,LINC01359,,23634,-1
13105,NEO1,,970,970
13106,PLAU,,5142,5142
13107,AC109492.1,,23635,-1
13108,LSM11,,9519,9519
13109,VAMP7,,5322,5322
13110,ELOVL1,,940,940
13111,CHMP4C,,10956,10956
13112,AC092329.3,,23636,-1
13113,DLST,,4782,4782
13114,ANKIB1,,16,16
13115,LINC00958,,18831,-1
13116,TMEM51-AS1,,23637,-1
13117,LINC02099,,23638,-1
13118,RPP40,,5392,5392
13119,LCAT,,17030,17030
13120,FAR1,,16057,16057
13121,AC073133.1,,23639,-1
13122,AL390726.6,,23640,-1
13123,CDC42EP1,,5791,5791
13124,B3GNT2,,12249,12249
13125,KIF11,,7335,7335
13126,CENPP,,15422,15422
13127,VWC2,,15505,15505
13128,AC010618.3,,23641,-1
13129,PDE6D,,9652,9652
13130,MEGF9,,3252,3252
13131,RAD51,,673,673
13132,AC012574.2,,23642,-1
13133,SHH,,10952,10952
13134,KCNB2,,14324,14324
13135,HSPA14.1,,23643,-1
13136,PPIL6,,14823,14823
13137,LHFPL3-AS1,,23644,-1
13138,PPIP5K2,,8406,8406
13139,IGFL3,,15481,15481
13140,UBE2W,,2815,2815
13141,AC099066.2,,23645,-1
13142,ST3GAL6,,851,851
13143,MIR4435-2HG,,18610,-1
13144,AC016687.3,,23646,-1
13145,AC024257.3,,23647,-1
13146,CYB5D1,,14242,14242
13147,EHMT2,,16615,16615
13148,HIST1H2AD,,19130,-1
13149,BDKRB1,,2304,2304
13150,AC131934.1,,23648,-1
13151,CCDC169-SOHLH2,,19113,-1
13152,TMSB4X,,16840,16840
13153,MAPK12,,15386,15386
13154,NME8,,1639,1639
13155,EPHB4,,15751,15751
13156,NMNAT2,,9663,9663
13157,EDA2R,,6164,6164
13158,NOMO3,,19161,-1
13159,RFNG,,12123,12123
13160,AC127164.1,,23649,-1
13161,NXF3,,8603,8603
13162,ZNF684,,4507,4507
13163,NADSYN1,,18851,-1
13164,SGO1-AS1,,23650,-1
13165,AC106869.1,,23651,-1
13166,TMEM101,,1887,1887
13167,C1S,,14261,14261
13168,VCX,,14306,14306
13169,ZNF709,,17723,17723
13170,DGKK,,18272,18272
13171,RASGRP1,,12748,12748
13172,AC022973.3,,23652,-1
13173,OR7E14P,,23653,-1
13174,TFAP2A,,7149,7149
13175,AC021594.2,,23654,-1
13176,CAPN7,,6201,6201
13177,MMP25-AS1,,23655,-1
13178,AL590226.2,,23656,-1
13179,ZNF100,,15912,15912
13180,CCDC62,,6113,6113
13181,GPRASP2,,9806,9806
13182,KIAA0408,,15637,15637
13183,CCNL1,,10645,10645
13184,AC098828.3,,23657,-1
13185,IHH,,10581,10581
13186,FRAT2,,14102,14102
13187,AP001269.2,,23658,-1
13188,ATG9A,,16445,16445
13189,FGD5-AS1,,18630,-1
13190,LINC00265,,23659,-1
13191,RP9,,10931,10931
13192,AC092598.1,,23660,-1
13193,CC2D2B,,15488,15488
13194,ADAMTS9,,10639,10639
13195,LINC01612,,23661,-1
13196,HMGN2P28,,23662,-1
13197,ACLY,,6219,6219
13198,CD8B2,,17914,17914
13199,MEGF11,,9758,9758
13200,AC008622.2,,23663,-1
13201,ACE,,9966,9966
13202,NFKBIL1,,16651,16651
13203,AKNA,,3266,3266
13204,EXTL1,,9770,9770
13205,AC022400.6,,23664,-1
13206,TRAPPC4,,15825,15825
13207,AC102941.1,,23665,-1
13208,BTN2A3P,,23666,-1
13209,AC087521.2,,23667,-1
13210,KRT7,,6827,6827
13211,ARSJ,,14032,14032
13212,AC097717.1,,23668,-1
13213,PURA,,14801,14801
13214,PCDHA4,,16760,16760
13215,MTND4P32,,23669,-1
13216,KIF13A,,7144,7144
13217,TLK2,,8557,8557
13218,WDR83OS,,3041,3041
13219,PAPPA-AS2,,23670,-1
13220,SLC36A1,,5235,5235
13221,PCDHB15,,4019,4019
13222,NPM3,,3349,3349
13223,FN3K,,11583,11583
13224,MYO1E,,9712,9712
13225,TMEM150C,,17829,17829
13226,SPIN1,,3248,3248
13227,LINC01833,,19206,-1
13228,AC002066.1,,23671,-1
13229,LMNTD1,,9223,9223
13230,MORN4,,12434,12434
13231,AP000943.1,,23672,-1
13232,PLEKHG7,,23673,-1
13233,PARP16,,7402,7402
13234,KCTD6,,11818,11818
13235,CAP2,,3887,3887
13236,AC105001.1,,23674,-1
13237,AC096576.3,,23675,-1
13238,MTF1,,15523,15523
13239,SLC1A4,,4357,4357
13240,FGF7,,7644,7644
13241,SGCD,,12320,12320
13242,AC090403.1,,23676,-1
13243,AC008277.2,,23677,-1
13244,ARPC1A,,17690,17690
13245,FADS3,,17319,17319
13246,MT-RNR1,,23678,-1
13247,CCDC15,,8872,8872
13248,DNM1P51,,23679,-1
13249,BMP8A,,14513,14513
13250,PAK5,,2429,2429
13251,IGF2,,11561,11561
13252,AP001972.4,,23680,-1
13253,GLUD1P3,,23681,-1
13254,ADNP2,,2468,2468
13255,MAP9,,10797,10797
13256,LINC00184,,23682,-1
13257,SLC26A7,,8655,8655
13258,SALL4,,2364,2364
13259,HIST1H2BO,,19136,-1
13260,FSIP2,,15508,15508
13261,MAP3K13,,1203,1203
13262,FAM227A,,14754,14754
13263,AC016526.1,,23683,-1
13264,ZC3HAV1,,3120,3120
13265,AC026391.1,,23684,-1
13266,ELOA-AS1,,18546,-1
13267,AL353692.1,,23685,-1
13268,SPSB3,,10247,10247
13269,AL138787.2,,23686,-1
13270,EIF5A2,,10611,10611
13271,PTPRB,,5697,5697
13272,CADM2,,13188,13188
13273,AC005482.1,,23687,-1
13274,NPY1R,,10806,10806
13275,LINC01947,,23688,-1
13276,AL138720.1,,23689,-1
13277,AC138696.1,,23690,-1
13278,AEBP2,,7484,7484
13279,LINC01494,,23691,-1
13280,DOCK3,,1723,1723
13281,IGFBP2,,4289,4289
13282,MAST4-AS1,,23692,-1
13283,PIGN,,16044,16044
13284,PIH1D1,,2891,2891
13285,HOTTIP,,23693,-1
13286,AC084200.1,,23694,-1
13287,SYNE2,,713,713
13288,MPP1,,6127,6127
13289,MRPS11,,18937,-1
13290,DMRTA1,,13389,13389
13291,GDPGP1,,14427,14427
13292,GOLGA6L10,,23695,-1
13293,AC103810.4,,23696,-1
13294,AC010809.2,,23697,-1
13295,AC007285.1,,23698,-1
13296,AP000695.1,,23699,-1
13297,NATD1,,18260,18260
13298,KDM6B,,6352,6352
13299,EXPH5,,3684,3684
13300,INTS4P1,,23700,-1
13301,AC010735.2,,23701,-1
13302,SERPINF2,,11672,11672
13303,TTC3,,14323,14323
13304,ZNF232,,11708,11708
13305,OXTR,,14052,14052
13306,AL590399.4,,23702,-1
13307,PDCD6IPP2,,23703,-1
13308,STSP1,,23704,-1
13309,JMY,,9161,9161
13310,ZNF32,,12125,12125
13311,STXBP1,,7073,7073
13312,LINC01372,,23705,-1
13313,A1BG,,19046,-1
13314,TMCC3,,757,757
13315,PPP2R5A,,927,927
13316,LINC02587,,23706,-1
13317,RBM15,,10401,10401
13318,RPS28,,19017,-1
13319,SYNGR4,,3016,3016
13320,ZNF768,,12171,12171
13321,AC012184.1,,23707,-1
13322,SYBU,,8658,8658
13323,HEMGN,,7096,7096
13324,TMEM62,,7267,7267
13325,INPP1,,9072,9072
13326,BDNF,,13433,13433
13327,CRYBB1,,2125,2125
13328,SWAP70,,6533,6533
13329,TMEM234,,10004,10004
13330,DNLZ,,17016,17016
13331,AC090617.5,,23708,-1
13332,TMLHE-AS1,,23709,-1
13333,ODAPH,,13121,13121
13334,RN7SL15P,,23710,-1
13335,DUXB,,18417,18417
13336,UBA2,,5601,5601
13337,HIF1A-AS1,,23711,-1
13338,TGFBR1,,3255,3255
13339,LINC00955,,23712,-1
13340,GSTM1,,6586,6586
13341,TMPO,,4935,4935
13342,SPAG16,,8245,8245
13343,SDF4,,1397,1397
13344,KANK1,,3279,3279
13345,GFER,,5724,5724
13346,AC246817.2,,18770,-1
13347,HNF1A-AS1,,23713,-1
13348,LRRTM4,,13357,13357
13349,HOXC4,,16242,16242
13350,AC084337.2,,23714,-1
13351,NPSR1-AS1,,23715,-1
13352,PDYN-AS1,,23716,-1
13353,AC137630.1,,23717,-1
13354,HIST4H4,,16110,16110
13355,TIGD2,,13977,13977
13356,MIR4500HG,,23718,-1
13357,AJM1,,17496,17496
13358,HPCAL1,,4337,4337
13359,Z82195.2,,23719,-1
13360,NIFK,,9483,9483
13361,MAPK8IP3,,7464,7464
13362,CDKN3,,2258,2258
13363,DAP3P1,,23720,-1
13364,RBMX,,8614,8614
13365,AC113414.1,,23721,-1
13366,METTL15,,12082,12082
13367,TBC1D15,,5022,5022
13368,AC099509.2,,23722,-1
13369,SPACA6,,14257,14257
13370,DSN1,,8888,8888
13371,CBS,,10031,10031
13372,BASP1,,13448,13448
13373,LINC00552,,23723,-1
13374,CKMT2,,6244,6244
13375,MALRD1,,16719,16719
13376,PDXP,,17678,17678
13377,AC023469.1,,23724,-1
13378,HOMEZ,,17213,17213
13379,TMEM120A,,15584,15584
13380,GLIS3,,3293,3293
13381,ORC1,,1622,1622
13382,LSR,,3073,3073
13383,SOS1,,4358,4358
13384,CABYR,,9336,9336
13385,CRTAP,,12233,12233
13386,GRIN2A,,14467,14467
13387,PRDX5,,5611,5611
13388,CCDC141,,10578,10578
13389,TIPARP,,10644,10644
13390,CAGE1,,10859,10859
13391,LRRN1,,13316,13316
13392,BAGE2,,23725,-1
13393,KIF1B,,710,710
13394,LINC02428,,23726,-1
13395,AL391839.1,,23727,-1
13396,MBNL3,,1314,1314
13397,FANK1,,16495,16495
13398,STAMBPL1,,7330,7330
13399,PTPN12,,5754,5754
13400,RPL10P19,,23728,-1
13401,SCOC,,9250,9250
13402,AC110285.3,,23729,-1
13403,LSM14B,,8892,8892
13404,LINC00903,,23730,-1
13405,PHACTR2P1,,23731,-1
13406,WDR11,,4834,4834
13407,DLX4,,3472,3472
13408,RPS25,,18858,-1
13409,AC093817.1,,23732,-1
13410,LINC00397,,23733,-1
13411,COTL1,,2690,2690
13412,AC142086.6,,23734,-1
13413,AC104316.1,,23735,-1
13414,AC007938.3,,23736,-1
13415,ZBED3,,6417,6417
13416,DUXAP9,,23737,-1
13417,AC027088.3,,23738,-1
13418,SPDYC,,16716,16716
13419,RGS9,,23739,-1
13420,NUTF2,,2637,2637
13421,STPG2,,10482,10482
13422,RASL11B,,5770,5770
13423,SH2D6,,9151,9151
13424,MOCS2,,10820,10820
13425,HLA-DRB1,,23740,-1
13426,COASY,,1004,1004
13427,FBXO42,,525,525
13428,LINC01142,,23741,-1
13429,ARCN1,,1958,1958
13430,PPP2R5B,,1029,1029
13431,PLPPR1,,8698,8698
13432,CLEC4A,,3818,3818
13433,APRT,,16448,16448
13434,GNG10,,17719,17719
13435,CAV1,,3127,3127
13436,GGCT,,142,142
13437,CNGA1,,16278,16278
13438,NPNT,,11907,11907
13439,NEURL1B,,17134,17134
13440,CXADRP3,,23742,-1
13441,ELF1,,4916,4916
13442,ZNF577,,10192,10192
13443,TRBVB,,23743,-1
13444,TTC33,,4074,4074
13445,KCNS3,,12337,12337
13446,FKBP1B,,4801,4801
13447,LINC01477,,23744,-1
13448,ENPP2,,7110,7110
13449,LASP1,,28,28
13450,PGAP3,,10183,10183
13451,DELE1,,1497,1497
13452,ZNF493,,15709,15709
13453,NKAPP1,,23745,-1
13454,LINC02255,,23746,-1
13455,AADACP1,,23747,-1
13456,OR52K1,,15855,15855
13457,WDFY2,,7572,7572
13458,AC005224.1,,23748,-1
13459,PDLIM7,,15888,15888
13460,SNTA1,,2437,2437
13461,NPC1,,7817,7817
13462,AC098872.1,,23749,-1
13463,CNTN5,,8915,8915
13464,PRR14,,9635,9635
13465,PSMD9,,3690,3690
13466,FRMD4A,,9044,9044
13467,LINC01362,,23750,-1
13468,AL357153.2,,23751,-1
13469,PKD2,,4689,4689
13470,AC091435.1,,23752,-1
13471,RPS6KA1,,18548,-1
13472,LINC01950,,23753,-1
13473,RABGAP1L,,9116,9116
13474,AC097512.1,,23754,-1
13475,RMI1,,13778,13778
13476,WDR41,,10843,10843
13477,RNF169,,11375,11375
13478,AC096636.1,,23755,-1
13479,AL357140.4,,23756,-1
13480,AC016705.2,,23757,-1
13481,PIGBOS1,,17383,17383
13482,SPRY4-AS1,,23758,-1
13483,CLEC16A,,538,538
13484,GNB4,,4153,4153
13485,AC144522.1,,23759,-1
13486,LMBR1,,3130,3130
13487,HLA-A,,19225,-1
13488,AC009034.1,,23760,-1
13489,CLDN7,,14181,14181
13490,AL117350.1,,23761,-1
13491,GSAP,,15000,15000
13492,CPE,,3551,3551
13493,GLRA3,,8378,8378
13494,UBOX5-AS1,,23762,-1
13495,FAM149A,,3584,3584
13496,KRT18P59,,23763,-1
13497,FIGN,,14250,14250
13498,AL354993.2,,23764,-1
13499,MPND,,213,213
13500,MAP7,,6835,6835
13501,SGK1,,4668,4668
13502,AC060766.5,,23765,-1
13503,ATP1A1-AS1,,23766,-1
13504,DNAJA4,,7665,7665
13505,LAMTOR2,,4437,4437
13506,XKR8,,9788,9788
13507,ZXDC,,1082,1082
13508,AC133961.1,,23767,-1
13509,AL513327.1,,23768,-1
13510,AC010197.1,,23769,-1
13511,KCNIP1,,14217,14217
13512,TRABD2B,,18187,18187
13513,AC048341.2,,23770,-1
13514,LINC01085,,23771,-1
13515,TINAGL1,,7982,7982
13516,AC093110.1,,23772,-1
13517,KCNH2,,724,724
13518,ALG1L,,15636,15636
13519,ZNF839,,409,409
13520,USP32P3,,23773,-1
13521,ATF7IP2,,11423,11423
13522,CRYM-AS1,,23774,-1
13523,NYAP1,,11489,11489
13524,AC090115.1,,23775,-1
13525,RPL26P27,,23776,-1
13526,AC007744.1,,23777,-1
13527,AC108721.1,,23778,-1
13528,TOR3A,,15044,15044
13529,HLA-DPA1,,23779,-1
13530,FPGT,,17931,17931
13531,TMEM63C,,11152,11152
13532,SLC30A8,,10972,10972
13533,DRAP1,,13261,13261
13534,TMEM132D,,9110,9110
13535,KRT23,,3392,3392
13536,TGFBR3,,1051,1051
13537,AP001350.2,,23780,-1
13538,FBXO16,,17108,17108
13539,CLN8,,14270,14270
13540,AC010327.3,,23781,-1
13541,ATP8A2,,6429,6429
13542,PRDM8,,9212,9212
13543,BID,,352,352
13544,AL591806.3,,23782,-1
13545,MSL3P1,,23783,-1
13546,MIR2052HG,,23784,-1
13547,LINC02583,,23785,-1
13548,SLC4A10,,8226,8226
13549,LOX,,4002,4002
13550,ZNF517,,15994,15994
13551,FFAR2,,5602,5602
13552,BRINP3,,10367,10367
13553,ID2,,4335,4335
13554,POGZ,,8083,8083
13555,TMEM263,,9001,9001
13556,VMAC,,15284,15284
13557,SLC17A5,,4812,4812
13558,FBP2P1,,23786,-1
13559,AC079305.3,,23787,-1
13560,BIN1,,7046,7046
13561,WDHD1,,16290,16290
13562,ZNF350-AS1,,23788,-1
13563,CTSO,,17975,17975
13564,INPP5E,,8737,8737
13565,AL592166.1,,23789,-1
13566,EIF4G2,,3645,3645
13567,LINC00443,,23790,-1
13568,DSTNP1,,23791,-1
13569,LINC01358,,23792,-1
13570,HSPA1B,,16620,16620
13571,LINC01669,,23793,-1
13572,ALCAM,,12185,12185
13573,ZNF384,,5637,5637
13574,MRPL39,,19063,-1
13575,SLC26A3,,1859,1859
13576,NOX5,,17955,17955
13577,SNHG26,,18739,-1
13578,AC008667.1,,23794,-1
13579,CAPG,,572,572
13580,ZNF85,,3087,3087
13581,FAM229B,,16494,16494
13582,ABHD5,,277,277
13583,AC011474.1,,23795,-1
13584,SLC44A2,,5915,5915
13585,MISP,,2052,2052
13586,AC105036.3,,23796,-1
13587,PPP1R3C,,4823,4823
13588,LSM1,,13222,13222
13589,DNM1P33,,23797,-1
13590,AC092685.1,,23798,-1
13591,ANKRD13B,,16338,16338
13592,KRT20,,12488,12488
13593,PROCA1,,11610,11610
13594,AC020763.4,,23799,-1
13595,AC036214.3,,23800,-1
13596,S100A10,,16088,16088
13597,CADM4,,3089,3089
13598,PQBP1,,2548,2548
13599,TENM2,,8444,8444
13600,FSIP1,,8955,8955
13601,BAG2,,3890,3890
13602,TRMT2B,,15549,15549
13603,AC012499.1,,23801,-1
13604,WNT9A,,8156,8156
13605,DXO,,16608,16608
13606,ATP5F1B,,3712,3712
13607,AC073896.2,,23802,-1
13608,AC073957.3,,23803,-1
13609,SNX29P1,,23804,-1
13610,CNKSR2,,8914,8914
13611,KNL1,,7255,7255
13612,ZEB1-AS1,,23805,-1
13613,KCNIP2,,4836,4836
13614,GTF2IP14,,23806,-1
13615,ITGB5,,1531,1531
13616,IQSEC2,,5321,5321
13617,GPLD1,,3907,3907
13618,ATP2A3,,1220,1220
13619,TGFB2,,1931,1931
13620,AC010127.1,,23807,-1
13621,ZNF316,,16887,16887
13622,LINC01547,,23808,-1
13623,CTSS,,10486,10486
13624,IQSEC3,,4905,4905
13625,RCCD1,,11504,11504
13626,SNRPGP15,,23809,-1
13627,RBMS3,,8272,8272
13628,AC022107.1,,23810,-1
13629,OSTM1-AS1,,23811,-1
13630,WDR36,,6729,6729
13631,AC016700.3,,23812,-1
13632,ANKRD6,,6779,6779
13633,MARCKSL1P1,,23813,-1
13634,ACSL5,,15948,15948
13635,CIRBP,,2038,2038
13636,CNTNAP5,,9448,9448
13637,ITGB3,,18048,18048
13638,ADAMTSL4-AS1,,23814,-1
13639,VPS33B-DT,,23815,-1
13640,AC008522.1,,23816,-1
13641,SPARC,,4007,4007
13642,AC073167.1,,23817,-1
13643,POU6F2,,3215,3215
13644,LINC00616,,23818,-1
13645,RPL5,,18561,-1
13646,NR0B1,,12038,12038
13647,SLC25A3,,1266,1266
13648,RNF181,,11943,11943
13649,ID4,,12665,12665
13650,AL451062.1,,23819,-1
13651,BCKDHA,,17808,17808
13652,MEST,,3211,3211
13653,ZNF815P,,23820,-1
13654,ZKSCAN3,,15622,15622
13655,HTR2B,,6901,6901
13656,HIST1H4B,,18381,18381
13657,MIF,,17665,17665
13658,AC025569.1,,23821,-1
13659,AL121944.1,,23822,-1
13660,AL162274.2,,23823,-1
13661,LINC02348,,23824,-1
13662,AC097376.1,,23825,-1
13663,NIM1K,,13548,13548
13664,BPIFB4,,15029,15029
13665,AL359317.2,,23826,-1
13666,ALG12,,14354,14354
13667,CACYBP,,18578,-1
13668,FAAP24,,6275,6275
13669,ADD3,,8774,8774
13670,STARD9,,9948,9948
13671,MCRIP2P1,,23827,-1
13672,KHDRBS2,,3895,3895
13673,SLC13A2,,169,169
13674,LINC02309,,23828,-1
13675,IGLV10-54,,23829,-1
13676,ARRDC1,,15927,15927
13677,NLRC3,,11740,11740
13678,MYRF,,5406,5406
13679,POU2F1,,8024,8024
13680,FILIP1L,,11832,11832
13681,AC073320.1,,23830,-1
13682,NEBL,,1368,1368
13683,PILRA,,1609,1609
13684,ATP5MGL,,17828,17828
13685,ARNTL2-AS1,,23831,-1
13686,ITSN2,,16254,16254
13687,TTLL3,,17103,17103
13688,ANKRD20A18P,,23832,-1
13689,TRIM67,,4726,4726
13690,MAGEH1,,15272,15272
13691,ACTR1B,,4220,4220
13692,P2RY2,,13268,13268
13693,WISP1,,23833,-1
13694,AC110285.4,,23834,-1
13695,MED17,,570,570
13696,DPYD-AS2,,23835,-1
13697,ZNF28,,16285,16285
13698,AL137230.2,,23836,-1
13699,PGAP2,,8806,8806
13700,HOXA3,,3135,3135
13701,MMP13,,7239,7239
13702,AC005682.1,,23837,-1
13703,SLURP2,,18460,18460
13704,MAL2,,8665,8665
13705,PRRX2-AS1,,23838,-1
13706,IRAK3,,1816,1816
13707,AC004585.1,,23839,-1
13708,AC093567.1,,23840,-1
13709,B3GALT4,,17558,17558
13710,AC091887.1,,23841,-1
13711,AC092718.3,,23842,-1
13712,NDUFA5,,5834,5834
13713,LINC01909,,23843,-1
13714,BCL2L15,,15512,15512
13715,ZNF17,,15041,15041
13716,CMC2,,2678,2678
13717,MCTP1,,13246,13246
13718,STK32A,,12040,12040
13719,GATA3,,3311,3311
13720,ARX,,62,62
13721,BTN2A1,,3972,3972
13722,CD36,,6765,6765
13723,EIF4E1B,,13290,13290
13724,CD81-AS1,,23844,-1
13725,HLA-G,,23845,-1
13726,CCBE1,,14437,14437
13727,LZTS1,,804,804
13728,HNRNPA1P24,,23846,-1
13729,STARD7-AS1,,23847,-1
13730,MXD1,,781,781
13731,MARK2P9,,23848,-1
13732,ADAM18,,11887,11887
13733,EPPK1,,18076,18076
13734,AC010201.2,,23849,-1
13735,STEAP1,,10941,10941
13736,TMC7,,12301,12301
13737,AC007388.1,,23850,-1
13738,CACHD1,,9886,9886
13739,LINC00635,,23851,-1
13740,MAPK7,,11390,11390
13741,AL355877.2,,23852,-1
13742,APOM,,16639,16639
13743,AC245140.3,,23853,-1
13744,DTX3L,,10702,10702
13745,AC006012.1,,23854,-1
13746,AC087741.1,,23855,-1
13747,ST20,,23856,-1
13748,MMD,,3495,3495
13749,AC022274.1,,23857,-1
13750,RAB23,,3891,3891
13751,AC117386.1,,23858,-1
13752,AP001363.1,,23859,-1
13753,TTC23L,,16874,16874
13754,PRAF2,,17732,17732
13755,KIF20A,,3996,3996
13756,AC226119.1,,23860,-1
13757,HORMAD1,,8086,8086
13758,PXN,,1766,1766
13759,RPL4,,18927,-1
13760,AL592293.1,,23861,-1
13761,DRAIC,,23862,-1
13762,HEATR9,,18208,18208
13763,ARHGAP31,,476,476
13764,PLPP4,,16504,16504
13765,CD70,,5492,5492
13766,AC145098.2,,23863,-1
13767,CNTNAP2,,13073,13073
13768,AC020559.1,,23864,-1
13769,NNT,,3997,3997
13770,PRKAR2B,,87,87
13771,AC096586.1,,23865,-1
13772,TTC41P,,23866,-1
13773,DLL1,,16337,16337
13774,STK32C,,11204,11204
13775,ETV4,,13302,13302
13776,EVA1C,,11507,11507
13777,AC015712.4,,23867,-1
13778,ABTB1,,4167,4167
13779,AC010531.7,,23868,-1
13780,DCBLD2,,748,748
13781,AGGF1P2,,23869,-1
13782,AC020891.2,,23870,-1
13783,MIER1,,16203,16203
13784,TAB3-AS2,,23871,-1
13785,GADD45A,,4458,4458
13786,FUT8,,489,489
13787,CR381670.1,,23872,-1
13788,C3orf14,,4148,4148
13789,ECHDC2,,4985,4985
13790,SERPINB9P1,,23873,-1
13791,REG4,,6588,6588
13792,CHCHD7,,12348,12348
13793,ABAT,,14396,14396
13794,CYP4A22-AS1,,23874,-1
13795,PRKAB2,,6257,6257
13796,ZNF215,,8811,8811
13797,DAAM1,,2274,2274
13798,FLYWCH2,,10257,10257
13799,AP001615.1,,23875,-1
13800,FAM3C2,,23876,-1
13801,GLCE,,7397,7397
13802,AC090673.1,,23877,-1
13803,NPIPB8,,23878,-1
13804,SLC22A18,,3670,3670
13805,CDC26,,13384,13384
13806,ZHX1-C8orf76,,23879,-1
13807,AL450263.2,,23880,-1
13808,CATSPER2P1,,23881,-1
13809,AC015987.1,,23882,-1
13810,ZNF341-AS1,,23883,-1
13811,ZBED8,,17297,17297
13812,ANKRD30BL,,10465,10465
13813,SLC9B1,,10755,10755
13814,FCN3,,7969,7969
13815,ANKRD30BP3,,23884,-1
13816,ESYT3,,9797,9797
13817,PRR22,,16967,16967
13818,GJA5,,18129,18129
13819,AC068987.2,,23885,-1
13820,FRMD6-AS1,,19272,-1
13821,AC079160.1,,23886,-1
13822,CINP,,2319,2319
13823,TYROBP,,299,299
13824,AC010173.1,,23887,-1
13825,MPZ,,9882,9882
13826,USP8,,7393,7393
13827,ADCY8,,9526,9526
13828,AKTIP,,11505,11505
13829,TRIP6,,1664,1664
13830,FHL5,,3893,3893
13831,SLFN12L,,16772,16772
13832,SURF1,,8717,8717
13833,HMGCS1,,3992,3992
13834,AC079089.1,,23888,-1
13835,LINGO1,,12135,12135
13836,CSMD1,,14410,14410
13837,TEX12,,8972,8972
13838,RGPD3,,9256,9256
13839,AC005261.5,,23889,-1
13840,IL1RAP,,15653,15653
13841,PITRM1-AS1,,23890,-1
13842,TCTEX1D4,,15444,15444
13843,INHBE,,7510,7510
13844,GNAT3,,17141,17141
13845,LINC01484,,23891,-1
13846,ANAPC11,,7837,7837
13847,AC093716.1,,23892,-1
13848,ASAH2,,15477,15477
13849,AL136295.5,,23893,-1
13850,HNRNPKP1,,23894,-1
13851,HS3ST3B1,,5449,5449
13852,LINC00343,,23895,-1
13853,CLK1,,327,327
13854,HIVEP2,,267,267
13855,SYMPK,,5504,5504
13856,AP002754.2,,23896,-1
13857,LINC01355,,23897,-1
13858,MRPL16,,18837,-1
13859,AC092821.3,,23898,-1
13860,JARID2,,196,196
13861,AC104170.1,,23899,-1
13862,XRCC5,,1410,1410
13863,RF00017.72,,23900,-1
13864,AC004264.1,,23901,-1
13865,AC006460.1,,23902,-1
13866,COL4A4,,1478,1478
13867,PAX5,,15656,15656
13868,FLT3LG,,1828,1828
13869,GACAT1,,23903,-1
13870,TAB3-AS1,,23904,-1
13871,TAF1C,,2686,2686
13872,CSNK2B,,16635,16635
13873,AC002456.1,,23905,-1
13874,ADGRG5,,9964,9964
13875,MIR548A1HG,,23906,-1
13876,AMZ2P1,,23907,-1
13877,AC002310.5,,23908,-1
13878,FAM43A,,14797,14797
13879,LINC01498,,23909,-1
13880,AC092111.1,,23910,-1
13881,LMCD1,,1115,1115
13882,AC127496.3,,23911,-1
13883,AC128685.1,,23912,-1
13884,SLC35A4,,13336,13336
13885,HSBP1L1,,17395,17395
13886,GNE,,9995,9995
13887,AC104151.1,,23913,-1
13888,DTNA,,6692,6692
13889,SLC25A23,,5482,5482
13890,MPHOSPH6,,6864,6864
13891,BX322557.1,,23914,-1
13892,LINC01776,,23915,-1
13893,SYNC,,10324,10324
13894,NRK,,5224,5224
13895,CDKN1C,,5958,5958
13896,SFTA2,,15705,15705
13897,AC007422.2,,23916,-1
13898,AL162464.2,,23917,-1
13899,Z83844.2,,23918,-1
13900,AL662899.2,,23919,-1
13901,LINC01698,,23920,-1
13902,TCIRG1,,3682,3682
13903,AC022973.2,,23921,-1
13904,FBXO6,,4442,4442
13905,ZBTB9,,17050,17050
13906,MRPS17,,18750,-1
13907,LRRC69,,17188,17188
13908,CNTN1,,368,368
13909,ZNF787,,7923,7923
13910,ZEB1,,8757,8757
13911,TBC1D22A,,712,712
13912,CFAP221,,10472,10472
13913,SVBP,,13618,13618
13914,ARHGDIA,,7829,7829
13915,AL391422.2,,23922,-1
13916,CDKL3,,158,158
13917,UGDH,,3586,3586
13918,ZNF431,,15839,15839
13919,AC141557.1,,23923,-1
13920,ABCA8,,7790,7790
13921,AGAP9,,16564,16564
13922,LNP1,,16930,16930
13923,CFI,,16822,16822
13924,ZRSR2,,12030,12030
13925,HHIP-AS1,,19218,-1
13926,C2,,11334,11334
13927,SLC7A7,,9485,9485
13928,CALR,,13826,13826
13929,AC011773.4,,23924,-1
13930,SIAH2,,14167,14167
13931,PLEKHD1,,13322,13322
13932,CACNA1D,,9702,9702
13933,SLC10A6,,8350,8350
13934,AC005920.2,,23925,-1
13935,CEP295NL,,13702,13702
13936,JAM3,,11276,11276
13937,TM6SF1,,6998,6998
13938,PDPK1,,7752,7752
13939,EXT1,,14236,14236
13940,SDF2L1,,5780,5780
13941,AC100778.3,,23926,-1
13942,MRI1,,527,527
13943,AC006299.1,,23927,-1
13944,HLA-DPB1,,23928,-1
